year,triad_id,balanced,actor_load_mean,tie_btw_mean,tie_emb_mean,triad_log_cinc_mean,prev_year,prev_balanced,is_onset,spell_id_local,spell_id,t1,event,is_terminal_row,row_event,z_actor_load,z_tie_btw,z_tie_emb,z_cinc,era,event_dissolve,event_flip
1994,20-41-80,FALSE,0.09654801539796894,15.088095238095233,33,-7.680008979330592,1993,FALSE,FALSE,1,20-41-80_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.9004696250726371,post-1989,0,1
1993,20-41-90,FALSE,0.09736221478204148,15.985978835978834,33,-6.334316472275782,1992,TRUE,TRUE,1,20-41-90_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-8.905069324302935e-4,post-1989,0,0
1994,20-41-90,FALSE,0.09654801539796894,15.088095238095233,33,-6.412337083592973,1993,FALSE,FALSE,1,20-41-90_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.05304633923255021,post-1989,0,1
1993,20-41-91,FALSE,0.09736221478204148,15.985978835978834,33,-6.513569000903605,1992,TRUE,TRUE,1,20-41-91_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.12071864804345969,post-1989,0,0
1994,20-41-91,FALSE,0.09654801539796894,15.088095238095233,33,-6.567612393419614,1993,FALSE,FALSE,1,20-41-91_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.15684600041109564,post-1989,0,1
1993,20-41-92,FALSE,0.09736221478204148,15.985978835978834,33,-6.364214103313325,1992,TRUE,TRUE,1,20-41-92_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.020876710632186893,post-1989,0,0
1994,20-41-92,FALSE,0.09654801539796894,15.088095238095233,33,-6.4766780754281355,1993,FALSE,FALSE,1,20-41-92_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.09605751183840609,post-1989,0,1
1993,20-41-93,FALSE,0.09736221478204148,15.985978835978834,33,-6.559556659182565,1992,TRUE,TRUE,1,20-41-93_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.15146083978714567,post-1989,0,0
1994,20-41-93,FALSE,0.09654801539796894,15.088095238095233,33,-6.649749013113382,1993,FALSE,FALSE,1,20-41-93_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.21175333438507338,post-1989,0,1
1993,20-41-94,FALSE,0.09736221478204148,15.985978835978834,33,-6.717202024442464,1992,TRUE,TRUE,1,20-41-94_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.2568448542747993,post-1989,0,0
1994,20-41-94,FALSE,0.09654801539796894,15.088095238095233,33,-6.780828197297404,1993,FALSE,FALSE,1,20-41-94_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.29937817906290526,post-1989,0,1
1993,20-41-95,FALSE,0.09736221478204148,15.985978835978834,33,-6.67395535541509,1992,TRUE,TRUE,1,20-41-95_S1,1994,flipped,FALSE,continues,-1.0518212079933607,-0.19098065025325717,1.528475592932991,-0.22793498059846273,post-1989,0,0
1994,20-41-95,FALSE,0.09654801539796894,15.088095238095233,33,-6.742285940114165,1993,FALSE,FALSE,1,20-41-95_S1,1994,flipped,TRUE,flipped,-1.0631988213860506,-0.21271652342923655,1.528475592932991,-0.2736131476413408,post-1989,0,1
2011,20-51-91,FALSE,0.10007878121236147,28.366666666666678,32,-6.969524126075652,2010,TRUE,TRUE,1,20-51-91_S1,2011,flipped,TRUE,flipped,-1.013859938058296,0.10872975892843323,1.4148164200442492,-0.42551911862902714,post-1989,0,1
1962,20-710-750,FALSE,0.1604347182692014,9.342090652725329,11,-3.217445439827482,NA,NA,TRUE,1,20-710-750_S1,1962,flipped,TRUE,flipped,-0.17044672598802235,-0.3518152075243516,-0.9720262106193306,2.0826999715961074,1945-1989,0,1
1964,20-710-750,FALSE,0.17237582545377897,5.391937321937321,11,-3.177165945128826,1963,TRUE,TRUE,2,20-710-750_S2,1964,dissolved,TRUE,dissolved,-0.0035818232571540715,-0.4474401103804247,-0.9720262106193306,2.109626325224585,1945-1989,1,0
1962,20-710-800,FALSE,0.1631842367318387,6.705140103274779,11.666666666666666,-4.150669914310294,NA,NA,TRUE,1,20-710-800_S1,1964,dissolved,FALSE,continues,-0.13202498470952015,-0.41565023341109986,-0.8962534286935028,1.4588507301230604,1945-1989,0,0
1963,20-710-800,FALSE,0.16328980896665238,6.80510809852915,11,-4.16361678303397,1962,FALSE,FALSE,1,20-710-800_S1,1964,dissolved,FALSE,continues,-0.13054971944132,-0.4132302185320803,-0.9720262106193306,1.4501959054227194,1945-1989,0,0
1964,20-710-800,FALSE,0.16439738424422132,6.354245014245014,11.333333333333334,-4.128498386587397,1963,FALSE,FALSE,1,20-710-800_S1,1964,dissolved,TRUE,dissolved,-0.11507247448388823,-0.4241446653967187,-0.9341398196564166,1.4736721274721742,1945-1989,1,0
1993,20-80-90,FALSE,0.10207099662164114,20.930158730158734,32,-7.498330399908943,1992,TRUE,TRUE,1,20-80-90_S1,1993,flipped,TRUE,flipped,-0.9860207414620427,-0.07129245526625719,1.4148164200442492,-0.7790196984331659,post-1989,0,1
1995,20-80-90,FALSE,0.10221305775179436,21.088888888888892,32,-7.511452274015679,1994,TRUE,TRUE,2,20-80-90_S2,1995,flipped,TRUE,flipped,-0.9840355807647607,-0.06744993201770458,1.4148164200442492,-0.7877915121093224,post-1989,0,1
1997,20-80-90,FALSE,0.1023732308329053,16.74444444444445,32,-7.5088756839351944,1996,TRUE,TRUE,3,20-80-90_S3,1997,flipped,TRUE,flipped,-0.9817973238605602,-0.17261979333058972,1.4148164200442492,-0.786069092893744,post-1989,0,1
2000,20-80-90,FALSE,0.10005848798294663,21.234920634920645,32,-7.462161879506407,1999,TRUE,TRUE,4,20-80-90_S4,2001,flipped,FALSE,continues,-1.014143515426798,-0.063914810629036,1.4148164200442492,-0.7548414812568228,post-1989,0,0
2001,20-80-90,FALSE,0.10020772850117483,23.16031746031746,32,-7.439751131278904,2000,FALSE,FALSE,4,20-80-90_S4,2001,flipped,TRUE,flipped,-1.0120580300381552,-0.01730500362409294,1.4148164200442492,-0.7398601679020491,post-1989,0,1
1962,20-800-811,FALSE,0.1793530258550424,4.585777477882741,11,-5.671030596640965,NA,NA,TRUE,1,20-800-811_S1,1964,dissolved,FALSE,continues,0.09391749973646853,-0.4669555444202491,-0.9720262106193306,0.4425080554808487,1945-1989,0,0
1963,20-800-811,FALSE,0.17767070310934596,4.109259259259259,11,-5.693512282234387,1962,FALSE,FALSE,1,20-800-811_S1,1964,dissolved,FALSE,continues,0.07040873987162745,-0.4784910481207927,-0.9720262106193306,0.42747932135740585,1945-1989,0,0
1964,20-800-811,FALSE,0.17776993294675725,4.454900284900286,11,-5.671482564160994,1963,FALSE,FALSE,1,20-800-811_S1,1964,dissolved,TRUE,dissolved,0.07179537654707906,-0.4701238059577135,-0.9720262106193306,0.4422059206759332,1945-1989,1,0
1962,20-811-817,FALSE,0.18843826185021814,4.103606237816764,11,-5.494318759857201,NA,NA,TRUE,1,20-811-817_S1,1964,dissolved,FALSE,continues,0.2208744893345493,-0.478627895878592,-0.9720262106193306,0.5606377749119164,1945-1989,0,0
1963,20-811-817,FALSE,0.18863053205153543,3.522222222222222,11,-5.503123643181486,1962,FALSE,FALSE,1,20-811-817_S1,1964,dissolved,FALSE,continues,0.22356127104958917,-0.49270197993502307,-0.9720262106193306,0.5547518172100909,1945-1989,0,0
1964,20-811-817,FALSE,0.19064818315868928,3.3000000000000003,11,-5.616171408024114,1963,FALSE,FALSE,1,20-811-817_S1,1964,dissolved,TRUE,dissolved,0.25175590581301255,-0.4980815124829967,-0.9720262106193306,0.4791807576465482,1945-1989,1,0
1964,20-816-817,FALSE,0.18348520855291092,4.034529914529914,11,-5.193698515739441,1963,TRUE,TRUE,1,20-816-817_S1,1964,dissolved,TRUE,dissolved,0.15166057609345376,-0.4803000883609638,-0.9720262106193306,0.7615987616758367,1945-1989,1,0
1989,20-91-92,FALSE,0.10860335179055669,20.88888888888889,30,-6.443488559149275,NA,NA,TRUE,1,20-91-92_S1,1989,flipped,TRUE,flipped,-0.8947376809371038,-0.07229151131088095,1.1874980742667653,-0.07387072278435848,1945-1989,0,1
1993,20-91-92,FALSE,0.10207099662164114,20.930158730158734,32,-6.3975429533517,1992,TRUE,TRUE,2,20-91-92_S2,1993,flipped,TRUE,flipped,-0.9860207414620427,-0.07129245526625719,1.4148164200442492,-0.04315664261439572,post-1989,0,1
1989,20-91-93,FALSE,0.10860335179055669,20.88888888888889,30,-6.396812631596206,NA,NA,TRUE,1,20-91-93_S1,1989,flipped,TRUE,flipped,-0.8947376809371038,-0.07229151131088095,1.1874980742667653,-0.04266843137942057,1945-1989,0,1
1991,20-91-93,FALSE,0.10174989797305745,22.71111111111112,32,-6.585272173670184,1990,TRUE,TRUE,2,20-91-93_S2,1991,flipped,TRUE,flipped,-0.9905077705067306,-0.028179344417496685,1.4148164200442492,-0.16865134930103381,post-1989,0,1
1995,20-91-93,FALSE,0.10221305775179436,21.088888888888892,32,-6.645184128051985,1994,TRUE,TRUE,3,20-91-93_S3,1995,flipped,TRUE,flipped,-0.9840355807647607,-0.06744993201770458,1.4148164200442492,-0.20870176409214647,post-1989,0,1
1997,20-91-93,FALSE,0.1023732308329053,16.74444444444445,32,-6.688314645033086,1996,TRUE,TRUE,4,20-91-93_S4,1997,flipped,TRUE,flipped,-0.9817973238605602,-0.17261979333058972,1.4148164200442492,-0.23753399153443625,post-1989,0,1
1999,20-91-93,FALSE,0.10021021521061775,16.111111111111118,32,-6.706598375551489,1998,TRUE,TRUE,5,20-91-93_S5,2001,flipped,FALSE,continues,-1.0120232807872778,-0.18795146109231464,1.4148164200442492,-0.24975644361010094,post-1989,0,0
2000,20-91-93,FALSE,0.10005848798294663,21.234920634920645,32,-6.688263908228951,1999,FALSE,FALSE,5,20-91-93_S5,2001,flipped,FALSE,continues,-1.014143515426798,-0.063914810629036,1.4148164200442492,-0.2375000745962935,post-1989,0,0
2001,20-91-93,FALSE,0.10020772850117483,23.16031746031746,32,-6.69327528982173,2000,FALSE,FALSE,5,20-91-93_S5,2001,flipped,TRUE,flipped,-1.0120580300381552,-0.01730500362409294,1.4148164200442492,-0.24085012240458734,post-1989,0,1
1995,20-93-94,FALSE,0.10221305775179436,21.088888888888892,32,-6.847689692359827,1994,TRUE,TRUE,1,20-93-94_S1,1995,flipped,TRUE,flipped,-0.9840355807647607,-0.06744993201770458,1.4148164200442492,-0.3440742775032756,post-1989,0,1
1998,20-93-94,FALSE,0.1017594384716695,20.495238095238097,32,-6.828991353311605,1997,TRUE,TRUE,2,20-93-94_S2,1998,flipped,TRUE,flipped,-0.9903744516822449,-0.08182096896729141,1.4148164200442492,-0.3315746646544979,post-1989,0,1
2010,20-93-94,FALSE,0.10088449856242244,29.91111111111111,32,-6.956925898944251,2009,TRUE,TRUE,3,20-93-94_S3,2010,flipped,TRUE,flipped,-1.0026008525172048,0.14611751013684995,1.4148164200442492,-0.4170973566042093,post-1989,0,1
1986,200-210-230,FALSE,0.22354957069752027,1.5722222222222222,14,-4.479024377268943,1985,TRUE,TRUE,1,200-210-230_S1,1986,flipped,TRUE,flipped,0.7115195396633394,-0.539907378043492,-0.6310486919531049,1.239349754471338,1945-1989,0,1
1966,200-210-235,FALSE,0.16924025174876486,22.69270293976177,13,-4.773577311484187,1965,TRUE,TRUE,1,200-210-235_S1,1966,flipped,TRUE,flipped,-0.04739829631992022,-0.028624967523647953,-0.7447078648418468,1.042444690782693,1945-1989,0,1
1914,200-210-255,FALSE,0.2762888086373095,15.83611111111111,3,-2.991528309034769,NA,NA,TRUE,1,200-210-255_S1,1914,dissolved,TRUE,dissolved,1.4484970805976525,-0.19460863262043224,-1.8812995937292658,2.2337228332274512,pre-1945,1,0
1939,200-210-255,FALSE,0.2562346423961985,45.83095238095239,3.3333333333333335,-3.0867968398542986,1914,FALSE,TRUE,2,200-210-255_S2,1939,dissolved,TRUE,dissolved,1.1682603783014385,0.5315033793504351,-1.843413202766352,2.1700369759518447,pre-1945,1,0
1961,200-210-390,FALSE,0.17750060015395075,13.12222222222222,13,-4.885719515296905,1960,TRUE,TRUE,1,200-210-390_S1,1961,flipped,TRUE,flipped,0.06803172301150624,-0.2603061738625607,-0.7447078648418468,0.9674789877834752,1945-1989,0,1
1958,200-210-395,FALSE,0.1803766279268136,13.889069264069262,13,-6.439402397329402,1957,TRUE,TRUE,1,200-210-395_S1,1960,flipped,FALSE,continues,0.10822130402371401,-0.24174242006836,-0.7447078648418468,-0.07113917317162818,1945-1989,0,0
1959,200-210-395,FALSE,0.18984848208565044,12.438095238095237,13,-6.478022680809899,1958,FALSE,FALSE,1,200-210-395_S1,1960,flipped,FALSE,continues,0.2405808916620013,-0.2768674490638225,-0.7447078648418468,-0.09695636422647577,1945-1989,0,0
1960,200-210-395,FALSE,0.19113855904429808,8.19404761904762,13,-6.473701743762753,1959,FALSE,FALSE,1,200-210-395_S1,1960,flipped,TRUE,flipped,0.2586084131382426,-0.37960691442199807,-0.7447078648418468,-0.09406787022206277,1945-1989,0,1
1972,200-210-395,FALSE,0.20171602866540375,3.5634920634920633,13,-6.5493529228643546,1971,TRUE,TRUE,2,200-210-395_S2,1973,flipped,FALSE,continues,0.4064178592961409,-0.4917029238903994,-0.7447078648418468,-0.14463976582652707,1945-1989,0,0
1973,200-210-395,FALSE,0.2047993058024733,3.343434343434343,13,-6.53881575772925,1972,FALSE,FALSE,2,200-210-395_S2,1973,flipped,TRUE,flipped,0.4495035406837014,-0.49703005839407466,-0.7447078648418468,-0.1375957987462011,1945-1989,0,1
1975,200-210-395,FALSE,0.20137652999715008,7.155555555555555,13,-6.563299773133359,1974,TRUE,TRUE,3,200-210-395_S3,1976,flipped,FALSE,continues,0.4016737085754628,-0.40474662277565365,-0.7447078648418468,-0.15396306606045893,1945-1989,0,0
1976,200-210-395,FALSE,0.20124689025398945,9.144444444444439,13,-6.571511916178998,1975,FALSE,FALSE,3,200-210-395_S3,1976,flipped,TRUE,flipped,0.3998621242057578,-0.3565998064712894,-0.7447078648418468,-0.15945278407576186,1945-1989,0,1
1986,200-211-230,FALSE,0.22354957069752027,1.5722222222222222,14,-4.541081188911876,1985,TRUE,TRUE,1,200-211-230_S1,1986,flipped,TRUE,flipped,0.7115195396633394,-0.539907378043492,-0.6310486919531049,1.1978655286176019,1945-1989,0,1
1966,200-211-235,FALSE,0.17661614050709504,16.693650793650793,13,-4.771011423168218,1965,TRUE,TRUE,1,200-211-235_S1,1966,flipped,TRUE,flipped,0.05567229346609786,-0.1738494007701267,-0.7447078648418468,1.0441599559985018,1945-1989,0,1
1936,200-211-255,FALSE,0.3408836155990174,13.706349206349207,3,-3.0822592914747164,1935,TRUE,TRUE,1,200-211-255_S1,1936,dissolved,TRUE,dissolved,2.351144214902385,-0.24616568830788696,-1.8812995937292658,2.173070272004564,pre-1945,1,0
1927,200-211-325,FALSE,0.3547353273502066,5.5,3.3333333333333335,-3.336851886857444,1926,TRUE,TRUE,1,200-211-325_S1,1927,flipped,TRUE,flipped,2.54470788519616,-0.44482414025805744,-1.843413202766352,2.002878210119142,pre-1945,0,1
1935,200-211-325,FALSE,0.319437371399177,15.633333333333333,3,-3.339789546270311,1934,TRUE,TRUE,2,200-211-325_S2,1936,dissolved,FALSE,continues,2.0514546302572727,-0.1995174560704582,-1.8812995937292658,2.000914420434523,pre-1945,0,0
1936,200-211-325,FALSE,0.3147173221371882,15.964285714285714,3,-3.440173781316949,1935,FALSE,FALSE,2,200-211-325_S2,1936,dissolved,TRUE,dissolved,1.9854967128872745,-0.191505795097226,-1.8812995937292658,1.9338087769349745,pre-1945,1,0
1961,200-211-390,FALSE,0.18516224583382127,8.63703703703703,13,-4.870796752881113,1960,TRUE,TRUE,1,200-211-390_S1,1961,flipped,TRUE,flipped,0.17509547693050234,-0.3688830724558293,-0.7447078648418468,0.9774546734500275,1945-1989,0,1
1958,200-211-395,FALSE,0.18113808130664,9.14760702260702,13,-6.406936867082917,1957,TRUE,TRUE,1,200-211-395_S1,1960,flipped,FALSE,continues,0.11886184532317776,-0.3565232471065644,-0.7447078648418468,-0.049436359998501864,1945-1989,0,0
1959,200-211-395,FALSE,0.19795482907511353,8.180952380952377,13,-6.446048356755289,1958,FALSE,FALSE,1,200-211-395_S1,1960,flipped,FALSE,continues,0.353858896874654,-0.3799239225900038,-0.7447078648418468,-0.07558191643444068,1945-1989,0,0
1960,200-211-395,FALSE,0.19113855904429808,11.036507936507936,13,-6.453062806686373,1959,FALSE,FALSE,1,200-211-395_S1,1960,flipped,TRUE,flipped,0.2586084131382426,-0.3107969293485421,-0.7447078648418468,-0.08027099113030386,1945-1989,0,1
1972,200-211-395,FALSE,0.20171602866540375,3.5634920634920633,13,-6.556709698090399,1971,TRUE,TRUE,2,200-211-395_S2,1973,flipped,FALSE,continues,0.4064178592961409,-0.4917029238903994,-0.7447078648418468,-0.1495576808297735,1945-1989,0,0
1973,200-211-395,FALSE,0.2047993058024733,3.343434343434343,13,-6.544358972523031,1972,FALSE,FALSE,2,200-211-395_S2,1973,flipped,TRUE,flipped,0.4495035406837014,-0.49703005839407466,-0.7447078648418468,-0.1413013705983957,1945-1989,0,1
1975,200-211-395,FALSE,0.20137652999715008,7.155555555555555,13,-6.592338992376798,1974,TRUE,TRUE,3,200-211-395_S3,1976,flipped,FALSE,continues,0.4016737085754628,-0.40474662277565365,-0.7447078648418468,-0.17337543188812224,1945-1989,0,0
1976,200-211-395,FALSE,0.20124689025398945,9.144444444444439,13,-6.605064328674563,1975,FALSE,FALSE,3,200-211-395_S3,1976,flipped,TRUE,flipped,0.3998621242057578,-0.3565998064712894,-0.7447078648418468,-0.18188216484885963,1945-1989,0,1
1986,200-212-230,FALSE,0.22354957069752027,1.5722222222222222,14,-5.10641791379644,1985,TRUE,TRUE,1,200-212-230_S1,1986,flipped,TRUE,flipped,0.7115195396633394,-0.539907378043492,-0.6310486919531049,0.8199447853885431,1945-1989,0,1
1966,200-212-235,FALSE,0.17661614050709504,16.693650793650793,13,-5.237443703331283,1965,TRUE,TRUE,1,200-212-235_S1,1966,flipped,TRUE,flipped,0.05567229346609786,-0.1738494007701267,-0.7447078648418468,0.7323556343860269,1945-1989,0,1
1961,200-212-390,FALSE,0.18516224583382127,8.63703703703703,13,-5.278174735419991,1960,TRUE,TRUE,1,200-212-390_S1,1961,flipped,TRUE,flipped,0.17509547693050234,-0.3688830724558293,-0.7447078648418468,0.7051274334893061,1945-1989,0,1
1958,200-212-395,FALSE,0.18836259843582892,9.148268398268394,13,-6.819190009259923,1957,TRUE,TRUE,1,200-212-395_S1,1960,flipped,FALSE,continues,0.21981716959968844,-0.3565072365930288,-0.7447078648418468,-0.3250225850431625,1945-1989,0,0
1959,200-212-395,FALSE,0.19795482907511353,8.180952380952377,13,-6.8614960177556386,1958,FALSE,FALSE,1,200-212-395_S1,1960,flipped,FALSE,continues,0.353858896874654,-0.3799239225900038,-0.7447078648418468,-0.3533036385640004,1945-1989,0,0
1960,200-212-395,FALSE,0.19904316531418356,5.351587301587301,13,-6.87056798395325,1959,FALSE,FALSE,1,200-212-395_S1,1960,flipped,TRUE,flipped,0.3690672957160488,-0.44841689949545416,-0.7447078648418468,-0.35936813792701316,1945-1989,0,1
1972,200-212-395,FALSE,0.20171602866540375,3.5634920634920633,13,-7.0919143943313125,1971,TRUE,TRUE,2,200-212-395_S2,1973,flipped,FALSE,continues,0.4064178592961409,-0.4917029238903994,-0.7447078648418468,-0.507335528402561,1945-1989,0,0
1973,200-212-395,FALSE,0.2047993058024733,3.343434343434343,13,-7.117989715986654,1972,FALSE,FALSE,2,200-212-395_S2,1973,flipped,TRUE,flipped,0.4495035406837014,-0.49703005839407466,-0.7447078648418468,-0.5247665646437242,1945-1989,0,1
1975,200-212-395,FALSE,0.20137652999715008,7.155555555555555,13,-7.138431318762333,1974,TRUE,TRUE,3,200-212-395_S3,1976,flipped,FALSE,continues,0.4016737085754628,-0.40474662277565365,-0.7447078648418468,-0.5384315281490674,1945-1989,0,0
1976,200-212-395,FALSE,0.20124689025398945,9.144444444444439,13,-7.169356558333931,1975,FALSE,FALSE,3,200-212-395_S3,1976,flipped,TRUE,flipped,0.3998621242057578,-0.3565998064712894,-0.7447078648418468,-0.5591046756892726,1945-1989,0,1
1940,200-220-230,FALSE,0.2873670508232103,22.52789802789803,3.6666666666666665,-3.1058936226706146,1915,TRUE,TRUE,1,200-220-230_S1,1940,dissolved,TRUE,dissolved,1.6033043171633574,-0.0326145477671141,-1.8055268118034378,2.1572710082770934,pre-1945,1,0
1984,200-220-230,FALSE,0.19742979387338977,11.544047619047616,14,-4.091891489076295,1983,TRUE,TRUE,2,200-220-230_S2,1984,flipped,TRUE,flipped,0.3465220606406515,-0.29851046126129516,-0.6310486919531049,1.4981433944282179,1945-1989,0,1
1986,200-220-230,FALSE,0.20454557427005038,12.20648148148148,14,-4.101303737850312,1985,TRUE,TRUE,3,200-220-230_S3,1986,flipped,TRUE,flipped,0.44595789899210125,-0.28247433090400215,-0.6310486919531049,1.4918514202903985,1945-1989,0,1
1857,200-220-235,FALSE,0.5382210777509923,8,1.3333333333333333,-2.7259962913556017,1847,TRUE,TRUE,1,200-220-235_S1,1858,dissolved,FALSE,continues,5.108735778076226,-0.3843043990933537,-2.0707315485438356,2.4112277662262986,pre-1945,0,0
1858,200-220-235,FALSE,0.5204326923076924,8,1.6666666666666667,-2.7488287419558324,1857,FALSE,FALSE,1,200-220-235_S1,1858,dissolved,TRUE,dissolved,4.860161072158751,-0.3843043990933537,-2.0328451575809217,2.3959645499504734,pre-1945,1,0
1966,200-220-235,FALSE,0.14068717374273668,32.42619047619048,15,-4.309791294200292,1965,TRUE,TRUE,2,200-220-235_S2,1966,flipped,TRUE,flipped,-0.4463986997579146,0.20700229101016623,-0.517389519064363,1.3524800177587777,1945-1989,0,1
